# ATOM = 1 (spec = C )
# NDIV =     2000 dE=      0.01500750
#    energy (ev)        dos_total           orb-1            orb-2            orb-3            orb-4
     -0.01000500       0.01110056      0.00000000       0.00000000       0.00000000       0.01110056
      0.00500250       0.01022926      0.00000000       0.00000000       0.00000000       0.01022926
      0.02001001       0.00939519      0.00000000       0.00000000       0.00000000       0.00939519
      0.03501751       0.00860681      0.00000000       0.00000000       0.00000000       0.00860681
      0.05002501       0.00787343      0.00000000       0.00000000       0.00000000       0.00787343
      0.06503252       0.00720489      0.00000000       0.00000000       0.00000000       0.00720489
      0.08004002       0.00661126      0.00000000       0.00000000       0.00000000       0.00661126
      0.09504752       0.00610246      0.00000000       0.00000000       0.00000000       0.00610246
      0.11005503       0.00568772      0.00000000       0.00000000       0.00000000       0.00568772
      0.12506253       0.00537511      0.00000000       0.00000000       0.00000000       0.00537511
      0.14007004       0.00517100      0.00000000       0.00000000       0.00000000       0.00517100
      0.15507754       0.00507961      0.00000000       0.00000000       0.00000000       0.00507961
      0.17008504       0.00510272      0.00000000       0.00000000       0.00000000       0.00510272
      0.18509255       0.00523950      0.00000000       0.00000000       0.00000000       0.00523950
      0.20010005       0.00548658      0.00000000       0.00000000       0.00000000       0.00548658
      0.21510755       0.00583830      0.00000000       0.00000000       0.00000000       0.00583830
      0.23011506       0.00628709      0.00000000       0.00000000       0.00000000       0.00628709
      0.24512256       0.00682399      0.00000000       0.00000000       0.00000000       0.00682399
      0.26013007       0.00743915      0.00000000       0.00000000       0.00000000       0.00743915
      0.27513757       0.00812235      0.00000000       0.00000000       0.00000000       0.00812235
      0.29014507       0.00886342      0.00000000       0.00000000       0.00000000       0.00886342
      0.30515258       0.00965263      0.00000000       0.00000000       0.00000000       0.00965263
      0.32016008       0.01048094      0.00000000       0.00000000       0.00000000       0.01048094
      0.33516758       0.01134026      0.00000000       0.00000000       0.00000000       0.01134026
      0.35017509       0.01222354      0.00000000       0.00000000       0.00000000       0.01222354
      0.36518259       0.01312489      0.00000000       0.00000000       0.00000000       0.01312489
      0.38019010       0.01403957      0.00000000       0.00000000       0.00000000       0.01403957
      0.39519760       0.01496393      0.00000000       0.00000000       0.00000000       0.01496393
      0.41020510       0.01589529      0.00000000       0.00000000       0.00000000       0.01589529
      0.42521261       0.01683173      0.00000000       0.00000000       0.00000000       0.01683173
      0.44022011       0.01777192      0.00000000       0.00000000       0.00000000       0.01777192
      0.45522761       0.01871489      0.00000000       0.00000000       0.00000000       0.01871489
      0.47023512       0.01965989      0.00000000       0.00000000       0.00000000       0.01965989
      0.48524262       0.02060633      0.00000000       0.00000000       0.00000000       0.02060633
      0.50025013       0.02155373      0.00000000       0.00000000       0.00000000       0.02155373
      0.51525763       0.02250178      0.00000000       0.00000000       0.00000000       0.02250178
      0.53026513       0.02345035      0.00000000       0.00000000       0.00000000       0.02345035
      0.54527264       0.02439952      0.00000000       0.00000000       0.00000000       0.02439952
      0.56028014       0.02534955      0.00000000       0.00000000       0.00000000       0.02534955
      0.57528764       0.02630076      0.00000000       0.00000000       0.00000000       0.02630076
      0.59029515       0.02725345      0.00000000       0.00000000       0.00000000       0.02725345
      0.60530265       0.02820775      0.00000000       0.00000000       0.00000000       0.02820775
      0.62031016       0.02916361      0.00000000       0.00000000       0.00000000       0.02916361
      0.63531766       0.03012084      0.00000000       0.00000000       0.00000000       0.03012084
      0.65032516       0.03107917      0.00000000       0.00000000       0.00000000       0.03107917
      0.66533267       0.03203841      0.00000000       0.00000000       0.00000000       0.03203841
      0.68034017       0.03299861      0.00000000       0.00000000       0.00000000       0.03299861
      0.69534767       0.03396003      0.00000000       0.00000000       0.00000000       0.03396003
      0.71035518       0.03492317      0.00000000       0.00000000       0.00000000       0.03492317
      0.72536268       0.03588857      0.00000000       0.00000000       0.00000000       0.03588857
      0.74037019       0.03685667      0.00000000       0.00000000       0.00000000       0.03685667
      0.75537769       0.03782762      0.00000000       0.00000000       0.00000000       0.03782762
      0.77038519       0.03880128      0.00000000       0.00000000       0.00000000       0.03880128
      0.78539270       0.03977724      0.00000000       0.00000000       0.00000000       0.03977724
      0.80040020       0.04075500      0.00000000       0.00000000       0.00000000       0.04075500
      0.81540770       0.04173427      0.00000000       0.00000000       0.00000000       0.04173427
      0.83041521       0.04271507      0.00000000       0.00000000       0.00000000       0.04271507
      0.84542271       0.04369785      0.00000000       0.00000000       0.00000000       0.04369785
      0.86043022       0.04468337      0.00000000       0.00000000       0.00000000       0.04468337
      0.87543772       0.04567249      0.00000000       0.00000000       0.00000000       0.04567249
      0.89044522       0.04666585      0.00000000       0.00000000       0.00000000       0.04666585
      0.90545273       0.04766367      0.00000000       0.00000000       0.00000000       0.04766367
      0.92046023       0.04866566      0.00000000       0.00000000       0.00000000       0.04866566
      0.93546773       0.04967112      0.00000000       0.00000000       0.00000000       0.04967112
      0.95047524       0.05067926      0.00000000       0.00000000       0.00000000       0.05067926
      0.96548274       0.05168952      0.00000000       0.00000000       0.00000000       0.05168952
      0.98049025       0.05270187      0.00000000       0.00000000       0.00000000       0.05270187
      0.99549775       0.05371691      0.00000000       0.00000000       0.00000000       0.05371691
      1.01050525       0.05473575      0.00000000       0.00000000       0.00000000       0.05473575
      1.02551276       0.05575971      0.00000000       0.00000000       0.00000000       0.05575971
      1.04052026       0.05678980      0.00000000       0.00000000       0.00000000       0.05678980
      1.05552776       0.05782648      0.00000000       0.00000000       0.00000000       0.05782648
      1.07053527       0.05886938      0.00000000       0.00000000       0.00000000       0.05886938
      1.08554277       0.05991752      0.00000000       0.00000000       0.00000000       0.05991752
      1.10055028       0.06096963      0.00000000       0.00000000       0.00000000       0.06096963
      1.11555778       0.06202469      0.00000000       0.00000000       0.00000000       0.06202469
      1.13056528       0.06308240      0.00000000       0.00000000       0.00000000       0.06308240
      1.14557279       0.06414338      0.00000000       0.00000000       0.00000000       0.06414338
      1.16058029       0.06520910      0.00000000       0.00000000       0.00000000       0.06520910
      1.17558779       0.06628147      0.00000000       0.00000000       0.00000000       0.06628147
